pgpid,Nahray b. Nissim,Halfon b. Menashshe,Moses Maimonides,Efrayim b. Shemarya,Shelomo b. Yehuda,Shelomo b. Eliyahhu,Hillel b. Eli,Moshe b. Levi,Mevorakh b. Natan,Daniel b. Azarya
4212,False,False,False,False,False,False,False,False,False,False
4216,False,False,False,False,False,False,False,False,False,False
4217,False,False,False,False,False,False,True,False,False,False
4222,False,False,False,False,False,False,False,False,False,False
4223,False,False,False,False,False,False,False,False,False,False
4229,False,False,False,False,False,False,False,False,False,False
4230,False,False,False,False,False,False,False,False,False,False
4231,False,False,False,False,False,False,False,False,False,False
4235,False,False,False,False,False,False,False,False,False,False
4236,False,False,False,False,False,False,False,False,False,False
4237,False,False,False,False,False,False,False,False,False,False
4242,False,False,False,False,False,False,False,False,False,False
4247,False,False,False,False,False,False,False,False,False,False
4253,False,False,False,False,False,False,False,False,False,False
4257,False,False,False,False,False,False,False,False,False,False
4260,False,False,False,False,False,False,False,False,False,False
4271,False,False,False,False,False,False,False,False,False,False
4272,False,False,False,False,False,False,False,False,False,False
4287,False,False,False,False,False,False,False,False,False,False
4289,False,False,False,False,False,False,False,False,False,False
4291,False,False,False,False,False,False,False,False,False,False
4298,False,False,False,False,False,False,False,False,False,False
4302,False,False,False,False,False,False,False,False,False,False
4315,False,False,False,False,False,False,False,False,False,False
4318,False,False,False,False,False,False,False,False,False,False
4326,False,False,False,False,False,False,False,False,False,False
4338,False,False,False,False,False,False,False,False,False,False
4339,False,False,False,False,False,False,False,False,False,False
4342,False,False,False,False,False,False,False,False,False,False
4351,False,False,False,False,False,False,False,False,False,False
4412,False,False,False,False,False,False,False,False,False,False
4472,False,False,False,False,False,False,False,False,False,False
4507,False,False,False,False,False,False,False,False,False,False
4688,False,False,False,False,False,False,False,False,False,False
4731,False,False,False,False,False,False,False,False,False,False
4744,False,False,False,False,False,False,False,False,False,False
4745,False,False,False,False,False,False,False,False,False,False
4747,False,False,False,False,False,False,False,False,False,False
4748,False,False,False,False,False,False,False,False,False,False
4749,False,False,False,False,False,False,False,False,False,False
4753,False,False,False,False,False,False,False,False,False,False
4754,False,False,False,False,False,False,False,False,False,False
4756,False,False,False,False,False,False,False,False,False,False
4757,False,False,False,False,False,False,False,False,False,False
4760,False,False,False,False,False,False,False,False,False,False
4762,False,False,False,False,False,False,False,False,False,False
4763,False,False,False,True,False,False,False,False,False,False
4765,False,False,False,False,False,False,False,False,False,False
4766,False,False,False,False,False,False,False,False,False,False
4767,False,False,False,False,False,False,False,False,False,False
4768,False,False,False,False,False,False,False,False,False,False
4769,False,False,False,False,False,False,False,False,True,False
4770,False,False,False,False,False,False,False,False,False,False
4771,False,False,False,False,False,False,False,False,False,False
5203,False,False,False,False,False,False,False,False,False,False
5207,False,False,False,False,False,False,False,False,False,False
5212,False,False,False,False,False,False,False,False,False,False
5221,False,False,False,False,False,False,False,False,False,False
5231,False,False,False,False,False,False,False,False,False,False
5243,False,False,False,False,False,False,False,False,False,False
5268,False,False,False,False,False,False,False,False,False,False
5290,False,False,False,False,False,False,False,False,False,False
5334,False,False,False,False,False,False,False,False,False,False
5335,False,False,False,False,False,False,False,False,False,False
5340,False,False,False,False,False,False,True,False,False,False
5344,False,False,False,False,False,False,False,False,False,False
5346,False,False,False,False,False,False,False,False,False,False
5349,False,False,False,False,False,False,False,False,False,False
5350,False,False,False,False,False,False,False,False,False,False
5353,False,False,False,False,False,False,False,False,False,False
5355,False,False,False,False,False,False,False,False,False,False
5356,False,False,False,False,False,False,False,False,False,False
5357,False,False,False,False,False,False,False,False,False,False
5361,False,False,False,False,False,False,False,False,False,False
5362,False,False,False,False,False,False,False,False,False,False
5366,False,False,False,False,False,False,False,False,False,False
5368,False,False,False,False,False,False,False,False,False,False
5371,False,False,False,False,False,False,False,False,False,False
5378,False,False,False,False,False,False,False,False,False,False
5383,False,False,False,False,False,False,False,False,False,False
5384,False,False,False,False,False,False,False,False,False,False
5386,False,False,False,False,False,False,False,False,False,False
5387,False,False,False,False,False,False,True,False,False,False
5388,False,False,False,False,False,False,False,False,False,False
5389,False,False,False,False,False,False,True,False,False,False
5391,False,False,False,False,False,False,False,False,False,False
5392,False,False,False,False,False,False,True,False,False,False
5393,False,False,False,False,False,False,True,False,False,False
5396,False,False,False,False,False,False,False,False,False,False
5402,False,False,False,False,False,False,False,False,False,False
5409,False,False,False,False,False,False,False,False,False,False
5424,False,False,False,False,False,False,False,False,False,False
